           1           0           0           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           1          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           1          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           1           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           1           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           1           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           1           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           1           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           1           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           1           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           2           2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -3           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -2           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3          -1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           0           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
           1           0           3           1           1           0               (0.0000000000000000,0.0000000000000000)
